Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
9,Renewed Feud Between Musk And Trump Drags Tesla (TSLA) Share Price Lower - FastBull,https://www.fastbull.com/institution-article/renewed-feud-between-musk-and-trump-drags-tesla-4333974_0,https://tokentopnews.com/wp-content/uploads/2025/07/fed-chair-projects-summer-inflation.png,,8,168,true,false,false,true,false,false,false,false,2025-09-04,2026-02-21,false,true
8,What is JPYC Stablecoin? All You Need to Know - Breet,https://breet.io/blog/jpyc-stablecoin-price-prediction,https://tokentopnews.com/jpyc-yen-stablecoin-launch-ethereum-avalanche-polygon/,JPYC is available across several major blockchains,8,74,false,false,false,true,false,false,false,false,2025-11-21,2026-03-29,false,false
8,Blockchain Definition Simple -,https://cryptoquorum.com/blockchain-definition-simple-a-beginners-guide/,https://tokentopnews.com/defi/,DeFi,3,70,false,false,false,true,false,false,false,false,2024-11-12,2026-04-11,false,false
8,Cyber Revolution Summit Kuwait :: 2025,https://cyberrevolutionsummit.com/kuwait/,https://tokentopnews.com/,,35,9,false,false,false,false,false,false,true,false,2025-08-02,2026-02-01,false,true
8,Cyber Revolution Summit | Mozambique 2026,https://cyberrevolutionsummit.com/mozambique/,https://tokentopnews.com/,,35,10,false,false,false,false,false,false,true,false,2025-11-22,2026-04-01,false,false
8,Whale Sells 4 Million AI16Z Tokens in Three Months | Bitget News,https://www.bitgetapp.com/news/detail/12560604733891,https://tokentopnews.com/whale-sells-ai16z-tokens-market-impact/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-16,2025-10-02,false,true
8,Whale Sells Tokens Amidst $25.44M Unrealized Loss | Bitget News,https://www.bitgetapp.com/news/detail/12560604737815,https://tokentopnews.com/whale-unrealized-loss-binance-om-tokens/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-28,2025-10-15,false,true
8,Binance to List Space and Time Token on May 8 | Bitget News,https://www.bitgetapp.com/news/detail/12560604739623,https://tokentopnews.com/binance-list-space-and-time-token/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-23,2025-10-07,false,true
8,"Whale Acquires $1.05M HIPPO, Becomes Second-Largest Holder | Bitget News",https://www.bitgetapp.com/news/detail/12560604739624,https://tokentopnews.com/whale-acquires-million-hippo-holders/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-22,2025-10-09,false,true
8,IRS Names Trish Turner to Lead Digital Assets Office | Bitget News,https://www.bitgetapp.com/news/detail/12560604740821,https://tokentopnews.com/irs-names-trish-turner-digital-assets/,TokenTopNews,4,141,true,false,false,true,false,false,false,false,2025-05-20,2025-10-05,false,true
8,DOJ Alleged Evidence Suppression in Samourai Wallet Case | Bitget News,https://www.bitgetapp.com/news/detail/12560604743777,https://tokentopnews.com/doj-evidence-suppression-samourai-wallet-case/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-15,2025-10-01,false,true
8,Whale Loses $1.6M in Bitcoin Short Liquidation | Bitget News,https://www.bitgetapp.com/news/detail/12560604745304,https://tokentopnews.com/whale-bitcoin-short-liquidation-loss/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-15,2025-10-01,false,true
8,Ethereum Meme Coin MOG Market Cap Surpasses $350M | Bitget News,https://www.bitgetapp.com/news/detail/12560604745309,https://tokentopnews.com/ethereum-meme-coin-mog-market-cap-350m/,TokenTopNews,4,144,true,false,false,true,false,false,false,false,2025-05-16,2025-10-03,false,true
8,Sky Protocol Approves MKR to SKY Token Transition | Bitget News,https://www.bitgetapp.com/news/detail/12560604746789,https://tokentopnews.com/sky-mkr-to-sky-token-transition/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-22,2025-10-05,false,true
8,Celsius Founder Alex Mashinsky Sentenced to Prison | Bitget News,https://www.bitgetapp.com/news/detail/12560604746793,https://tokentopnews.com/celsius-founder-alex-mashinsky-crime-sentence/,TokenTopNews,4,141,true,false,false,true,false,false,false,false,2025-05-19,2025-10-03,false,true
8,Bitget Lists Doodles (DOOD) for Spot Trading | Bitget News,https://www.bitgetapp.com/news/detail/12560604748233,https://tokentopnews.com/bitget-lists-doodles-dood-spot-trading/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-18,2025-10-05,false,true
8,India-Pakistan Ceasefire Broken by Drone Attack | Bitget News,https://www.bitgetapp.com/news/detail/12560604750182,https://tokentopnews.com/india-pakistan-ceasefire-drone-attack/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-15,2025-10-01,false,true
8,US-China Trade Talks Conclude Amid High Tariffs | Bitget News,https://www.bitgetapp.com/news/detail/12560604750188,https://tokentopnews.com/us-china-trade-talks-2025/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-16,2025-10-02,false,true
8,Bitcoin and Ethereum Hit Extreme Greed Levels | Bitget News,https://www.bitgetapp.com/news/detail/12560604750912,https://tokentopnews.com/bitcoin-ethereum-extreme-greed-phases/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-15,2025-10-01,false,true
8,Bitcoin’s Critical Liquidation Threshold Approaches Amid Market Turmoil | Bitget News,https://www.bitgetapp.com/news/detail/12560604753548,https://tokentopnews.com/bitcoin-critical-liquidation-threshold-approach/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-21,2025-10-03,false,true
8,"Bitcoin Nears Key $106,000 Resistance Amid Whale Activity | Bitget News",https://www.bitgetapp.com/news/detail/12560604753549,https://tokentopnews.com/bitcoin-approaches-106k-resistance/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-20,2025-10-05,false,true
8,US-China Tariff Pause Boosts Bitcoin Prices Amid Trade Talks | Bitget News,https://www.bitgetapp.com/news/detail/12560604753551,https://tokentopnews.com/us-china-tariff-pause-bitcoin-surge/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-20,2025-10-06,false,true
8,Whale Loses Millions on EIGEN Token Trade | Bitget News,https://www.bitgetapp.com/news/detail/12560604753552,https://tokentopnews.com/whale-loses-millions-on-eigen-trade/,TokenTopNews,4,141,true,false,false,true,false,false,false,false,2025-05-19,2025-10-05,false,true
8,Hashed Deposits 18.45M SAND Coins to Binance | Bitget News,https://www.bitgetapp.com/news/detail/12560604753556,https://tokentopnews.com/hashed-deposits-sand-binance-crypto/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-05,false,true
8,Radiant DAO Proposes Compensation for Hack Victims | Bitget News,https://www.bitgetapp.com/news/detail/12560604753557,https://tokentopnews.com/radiant-dao-compensation-plan-2024-hack/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-06,false,true
8,Federal Reserve Revises 2025 Interest Rate Cut Expectations | Bitget News,https://www.bitgetapp.com/news/detail/12560604755022,https://tokentopnews.com/federal-reserve-2025-rate-cuts-expectations/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-16,2025-10-03,false,true
8,Hyperliquid Opens SOL and FARTCOIN Trading | Bitget News,https://www.bitgetapp.com/news/detail/12560604755024,https://tokentopnews.com/hyperliquid-sol-fartcoin-trading-launch/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-16,2025-10-03,false,true
8,Galaxy Digital Posts $295M Q1 Loss Preparing for Nasdaq | Bitget News,https://www.bitgetapp.com/news/detail/12560604755025,https://tokentopnews.com/galaxy-digital-q1-2025-loss-nasdaq/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-17,2025-10-03,false,true
8,Nasdaq 100 Erases 2025 Losses Amid Tech Rally | Bitget News,https://www.bitgetapp.com/news/detail/12560604755028,https://tokentopnews.com/nasdaq-100-rebounds-tech-stocks/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-21,2025-10-04,false,true
8,DWF Labs Acquires 3 Million SIREN Tokens for $541K | Bitget News,https://www.bitgetapp.com/news/detail/12560604755029,https://tokentopnews.com/dwf-labs-purchases-million-siren-tokens/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-16,2025-10-02,false,true
8,Trump Administration Advances U.S. Crypto Leadership Over China | Bitget News,https://www.bitgetapp.com/news/detail/12560604756521,https://tokentopnews.com/trump-crypto-initiative-us-china/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-16,2025-10-02,false,true
8,Animoca and Cream Labs Invest in TrendX Platform | Bitget News,https://www.bitgetapp.com/news/detail/12560604756522,https://tokentopnews.com/trendx-investment-animoca-cream-labs/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-17,2025-10-03,false,true
8,JPMorgan Completes First Public Tokenized Bond Trade | Bitget News,https://www.bitgetapp.com/news/detail/12560604756525,https://tokentopnews.com/jpmorgan-public-tokenized-bond-trade/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-17,2025-10-03,false,true
8,Ethereum Withdrawals Reach $1.2 Billion from Exchanges | Bitget News,https://www.bitgetapp.com/news/detail/12560604756528,https://tokentopnews.com/ethereum-1-2-billion-withdrawals/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-22,2025-10-08,false,true
8,Bitcoin Accumulation Trend Highlights Price Surge Potential | Bitget News,https://www.bitgetapp.com/news/detail/12560604756529,https://tokentopnews.com/bitcoin-accumulation-price-surge-potential/,TokenTopNews,4,145,true,false,false,true,false,false,false,false,2025-05-17,2025-10-02,false,true
8,Bitcoin Accumulation Trends Indicate Strong Market Interest | Bitget News,https://www.bitgetapp.com/news/detail/12560604757925,https://tokentopnews.com/bitcoin-accumulation-market-dynamics/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-17,2025-10-03,false,true
8,Privasea AI Token Launch on Binance Highlights User Engagement | Bitget News,https://www.bitgetapp.com/news/detail/12560604757926,https://tokentopnews.com/privasea-ai-token-launch-binance-alpha/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-17,2025-10-04,false,true
8,Courtyard Leads NFT Market with $64M Sales in April | Bitget News,https://www.bitgetapp.com/news/detail/12560604759314,https://tokentopnews.com/courtyard-leads-nft-market-april/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-16,2025-10-03,false,true
8,CoinMarketCap Launches CMC Platform with Aster DEX Initiative | Bitget News,https://www.bitgetapp.com/news/detail/12560604759315,https://tokentopnews.com/coinmarketcap-cmc-launch-aster-dex/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-22,2025-10-09,false,true
8,Russia-Ukraine Peace Talks in Istanbul Affect Crypto Market | Bitget News,https://www.bitgetapp.com/news/detail/12560604759317,https://tokentopnews.com/russia-ukraine-peace-talks-crypto-impact/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-17,2025-10-03,false,true
8,Movement Labs Secretly Allocates $100M in MOVE Tokens | Bitget News,https://www.bitgetapp.com/news/detail/12560604759319,https://tokentopnews.com/movement-labs-token-allocation-scandal/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-25,2025-10-13,false,true
8,"Senate Draft Alters Big-Tech, Not Trump’s Crypto Ties | Bitget News",https://www.bitgetapp.com/news/detail/12560604759323,https://tokentopnews.com/senate-stablecoin-draft-tech-focus/,TokenTopNews,4,141,true,false,false,true,false,false,false,false,2025-05-17,2025-10-02,false,true
8,Basel Medical Group Plans $1 Billion Bitcoin Purchase | Bitget News,https://www.bitgetapp.com/news/detail/12560604760711,https://tokentopnews.com/basel-medical-group-billion-bitcoin-purchase/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-20,2025-10-06,false,true
8,Buffett’s Berkshire Liquidates Nubank Stake for $250 Million Profit | Bitget News,https://www.bitgetapp.com/news/detail/12560604760712,https://tokentopnews.com/berkshire-liquidates-nubank-stake-profit/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-05,false,true
8,U.S. CFTC Acting Chair Caroline Pham to Resign | Bitget News,https://www.bitgetapp.com/news/detail/12560604760713,https://tokentopnews.com/caroline-pham-resigns-cftc-chair/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-04,false,true
8,"Ethereum Whale Leverages 8,613 ETH with USDT Loan | Bitget News",https://www.bitgetapp.com/news/detail/12560604760714,https://tokentopnews.com/ethereum-whale-8613-eth-usdt-loan/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-20,2025-10-03,false,true
8,"JUST DAO Launches USDJ Sunset Plan, Completes Transition by August 2025 | Bitget News",https://www.bitgetapp.com/news/detail/12560604760716,https://tokentopnews.com/just-dao-launch-usdj-sunset-plan/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-05,false,true
8,Trump to Sign Digital Asset Reserve Bill on Tuesday | Bitget News,https://www.bitgetapp.com/news/detail/12560604760718,https://tokentopnews.com/trump-signs-digital-asset-bill/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-22,2025-10-08,false,true
8,Eric Council Jr. Sentenced for SEC Account Hack | Bitget News,https://www.bitgetapp.com/news/detail/12560604761751,https://tokentopnews.com/eric-council-sentenced-sec-hack-bitcoin-manipulation/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-21,2025-10-06,false,true
8,"Moody’s Downgrades US Credit Rating, Bitcoin Rises as Safe Haven | Bitget News",https://www.bitgetapp.com/news/detail/12560604761753,https://tokentopnews.com/moodys-downgrades-us-credit-bitcoin-safe-haven/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-04,false,true
8,Ethereum Whale Gains $2.4M from 25x Short Position | Bitget News,https://www.bitgetapp.com/news/detail/12560604761754,https://tokentopnews.com/ethereum-whale-leveraged-short-profit/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-04,false,true
8,Crypto Whale Huang Licheng Boosts HYPE Holdings with $1.75M Purchase | Bitget News,https://www.bitgetapp.com/news/detail/12560604761755,https://tokentopnews.com/huang-licheng-hype-holdings-increase-may-2025/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-05,false,true
8,Bombie Announces May 2025 TGE for BOMB Token | Bitget News,https://www.bitgetapp.com/news/detail/12560604761757,https://tokentopnews.com/bombie-tge-may-2025-bomb-token-launch/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-22,2025-10-05,false,true
8,"Mike Novogratz Predicts Bitcoin Surge to $150,000 | Bitget News",https://www.bitgetapp.com/news/detail/12560604762436,https://tokentopnews.com/novogratz-bitcoin-surge-prediction-2025/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-19,2025-10-05,false,true
8,Movement Labs Suspends Co-Founder Over Market-Making Scandal | Bitget News,https://www.bitgetapp.com/news/detail/12560604762437,https://tokentopnews.com/movement-labs-co-founder-suspended-market-scandal/,TokenTopNews,4,141,true,false,false,true,false,false,false,false,2025-05-25,2025-10-12,false,true
8,"Ethereum’s Surge Linked to Network Upgrades, ETF Speculation | Bitget News",https://www.bitgetapp.com/news/detail/12560604762439,https://tokentopnews.com/ethereum-upgrades-etf-speculation-rally/,TokenTopNews,4,142,true,false,false,true,false,false,false,false,2025-05-21,2025-10-06,false,true
8,Lxuan.eth Sells 49.13 WBTC for USDC and HYPE | Bitget News,https://www.bitgetapp.com/news/detail/12560604762440,https://tokentopnews.com/wbtc-sale-lxuan-eth-hype-hyperliquid/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-20,2025-10-05,false,true
8,Trump Plans Talks with Putin on Ukraine Conflict | Bitget News,https://www.bitgetapp.com/news/detail/12560604762442,https://tokentopnews.com/trump-putin-ukraine-talks-scheduled/,TokenTopNews,4,140,true,false,false,true,false,false,false,false,2025-05-19,2025-10-04,false,true
